Spec,Size,Remove,Prep.,Real. Check,Total,
specs/genbuf_unreal_woaf.spectra, 90, 24, 6.805,0.534,7.339,
specs/genbuf_unreal_woaf.spectra, 90, 25, 13.242,2.120,15.361,
specs/genbuf_unreal_woaf.spectra, 90, 26, 12.963,2.433,15.396,
specs/genbuf_unreal_woaf.spectra, 90, 27, class java.util.concurrent.TimeoutException
specs/genbuf_unreal_woaf.spectra, 90, 118, 13.026,7.604,20.631,
specs/genbuf_unreal_woaf.spectra, 90, 119, 13.299,3.371,16.670,
specs/genbuf_unreal_woaf.spectra, 90, 120, 13.105,2.157,15.262,
specs/genbuf_unreal_woaf.spectra, 90, 121, 13.178,5.189,18.367,
specs/genbuf_unreal_woaf.spectra, 90, 122, 12.892,5.221,18.114,
specs/genbuf_unreal_woaf.spectra, 90, 123, 13.008,7.589,20.597,
specs/genbuf_unreal_woaf.spectra, 90, 124, 13.442,8.272,21.715,
specs/genbuf_unreal_woaf.spectra, 90, 125, 13.156,5.369,18.525,
specs/genbuf_unreal_woaf.spectra, 90, 126, 12.578,5.091,17.669,
specs/genbuf_unreal_woaf.spectra, 90, 127, 13.681,5.194,18.875,
specs/genbuf_unreal_woaf.spectra, 90, 128, 14.628,2.903,17.532,
specs/genbuf_unreal_woaf.spectra, 90, 129, 13.705,4.817,18.522,
specs/genbuf_unreal_woaf.spectra, 90, 130, 12.520,4.733,17.253,
specs/genbuf_unreal_woaf.spectra, 90, 131, 13.381,2.218,15.599,
specs/genbuf_unreal_woaf.spectra, 90, 132, 13.180,4.820,18.000,
specs/genbuf_unreal_woaf.spectra, 90, 133, 13.708,5.734,19.442,
specs/genbuf_unreal_woaf.spectra, 90, 134, 13.386,5.126,18.512,
specs/genbuf_unreal_woaf.spectra, 90, 135, 13.514,5.693,19.207,
specs/genbuf_unreal_woaf.spectra, 90, 136, 14.184,3.184,17.368,
specs/genbuf_unreal_woaf.spectra, 100, -1, 18.180,3.925,22.105,
specs/genbuf_unreal_woaf.spectra, 100, 0, 18.470,7.159,25.630,
specs/genbuf_unreal_woaf.spectra, 100, 1, 18.656,4.812,23.467,
specs/genbuf_unreal_woaf.spectra, 100, 2, 18.042,3.384,21.426,
specs/genbuf_unreal_woaf.spectra, 100, 3, 18.170,6.165,24.336,
specs/genbuf_unreal_woaf.spectra, 100, 4, 18.279,5.762,24.041,
specs/genbuf_unreal_woaf.spectra, 100, 5, 17.807,6.789,24.597,
specs/genbuf_unreal_woaf.spectra, 100, 6, 18.193,3.289,21.482,
specs/genbuf_unreal_woaf.spectra, 100, 7, 18.057,0.622,18.679,
specs/genbuf_unreal_woaf.spectra, 100, 8, 17.413,3.376,20.788,
specs/genbuf_unreal_woaf.spectra, 100, 9, 18.305,6.168,24.474,
specs/genbuf_unreal_woaf.spectra, 100, 10, 17.911,3.256,21.167,
specs/genbuf_unreal_woaf.spectra, 100, 11, 16.680,0.769,17.449,
specs/genbuf_unreal_woaf.spectra, 100, 12, 17.991,6.211,24.202,
specs/genbuf_unreal_woaf.spectra, 100, 13, 18.021,3.490,21.511,
specs/genbuf_unreal_woaf.spectra, 100, 14, 18.579,7.045,25.624,
specs/genbuf_unreal_woaf.spectra, 100, 15, 18.110,3.386,21.496,
specs/genbuf_unreal_woaf.spectra, 100, 16, 17.899,5.626,23.525,
specs/genbuf_unreal_woaf.spectra, 100, 17, 18.046,3.070,21.115,
specs/genbuf_unreal_woaf.spectra, 100, 18, 18.140,4.417,22.556,
specs/genbuf_unreal_woaf.spectra, 100, 19, 17.856,3.133,20.989,
specs/genbuf_unreal_woaf.spectra, 100, 20, 17.995,3.282,21.276,
specs/genbuf_unreal_woaf.spectra, 100, 21, 18.136,3.229,21.365,
specs/genbuf_unreal_woaf.spectra, 100, 22, 18.318,3.206,21.525,
specs/genbuf_unreal_woaf.spectra, 100, 23, 17.881,3.188,21.069,
specs/genbuf_unreal_woaf.spectra, 100, 24, 8.329,0.807,9.136,
specs/genbuf_unreal_woaf.spectra, 100, 25, 18.177,2.745,20.922,
specs/genbuf_unreal_woaf.spectra, 100, 26, 18.127,2.783,20.909,
specs/genbuf_unreal_woaf.spectra, 100, 27, class java.util.concurrent.TimeoutException
specs/genbuf_unreal_woaf.spectra, 100, 128, 18.328,7.337,25.665,
specs/genbuf_unreal_woaf.spectra, 100, 129, 18.027,3.155,21.183,
specs/genbuf_unreal_woaf.spectra, 100, 130, 18.267,2.626,20.893,
specs/genbuf_unreal_woaf.spectra, 100, 131, 17.664,2.987,20.651,
specs/genbuf_unreal_woaf.spectra, 100, 132, 17.800,6.857,24.657,
specs/genbuf_unreal_woaf.spectra, 100, 133, 17.638,8.482,26.120,
specs/genbuf_unreal_woaf.spectra, 100, 134, 17.469,8.062,25.531,
specs/genbuf_unreal_woaf.spectra, 100, 135, 17.832,6.058,23.890,
specs/genbuf_unreal_woaf.spectra, 100, 136, 15.799,2.898,18.697,
specs/genbuf_unreal_woaf.spectra, 100, 137, 18.760,3.706,22.466,
specs/genbuf_unreal_woaf.spectra, 100, 138, 17.786,3.876,21.662,
specs/genbuf_unreal_woaf.spectra, 100, 139, 17.855,6.676,24.532,
specs/genbuf_unreal_woaf.spectra, 100, 140, 17.255,3.748,21.003,
specs/genbuf_unreal_woaf.spectra, 100, 141, 17.949,3.191,21.140,
specs/genbuf_unreal_woaf.spectra, 100, 142, 17.687,3.033,20.719,
specs/genbuf_unreal_woaf.spectra, 100, 143, 17.735,3.031,20.765,
specs/genbuf_unreal_woaf.spectra, 100, 144, 17.571,7.662,25.233,
specs/genbuf_unreal_woaf.spectra, 100, 145, 17.617,6.852,24.469,
specs/genbuf_unreal_woaf.spectra, 100, 146, 17.513,5.890,23.404,
specs/genbuf_unreal_woaf.spectra, 110, -1, 24.937,7.931,32.868,
