File Name,Execution Time (seconds)
ltl2dba12.tlsf,0.035690117
ltl2dba13.tlsf,0.065619299
ltl2dba14.tlsf,0.03704851
ltl2dba15.tlsf,0.03222325
ltl2dba16.tlsf,0.039464021
ltl2dba17.tlsf,0.046807322
ltl2dba18.tlsf,0.050965769
ltl2dba19.tlsf,0.034306405
ltl2dba20.tlsf,0.080859283
ltl2dba21.tlsf,0.053855635
ltl2dba22.tlsf,0.030392094
ltl2dba23.tlsf,0.037683232
ltl2dba24.tlsf,0.036918389
ltl2dba25.tlsf,0.039271083
ltl2dba26.tlsf,0.033463261
ltl2dba27.tlsf,0.052287307
ltl2dba_C21.tlsf,0.041499919
ltl2dba_C210.tlsf,0.045877852
ltl2dba_C2100.tlsf,1.153448134
ltl2dba_C212.tlsf,0.053834319
ltl2dba_C214.tlsf,0.141849184
ltl2dba_C216.tlsf,0.065287381
ltl2dba_C22.tlsf,0.038264382
ltl2dba_C225.tlsf,0.117709908
ltl2dba_C23.tlsf,0.083124917
ltl2dba_C24.tlsf,0.091190105
ltl2dba_C25.tlsf,0.049053204
ltl2dba_C250.tlsf,0.345475577
ltl2dba_C26.tlsf,0.044212739
ltl2dba_C27.tlsf,0.041825346
ltl2dba_C28.tlsf,0.046154304
ltl2dba_C29.tlsf,0.048482399
ltl2dba_E1.tlsf,0.031907919
ltl2dba_E10.tlsf,2.806706905
ltl2dba_E12.tlsf,31.727397368
ltl2dba_E14.tlsf,Timeout
ltl2dba_E15.tlsf,Timeout
ltl2dba_E16.tlsf,Timeout
ltl2dba_E2.tlsf,0.04468654
ltl2dba_E3.tlsf,0.066158298
ltl2dba_E4.tlsf,0.061477568
ltl2dba_E5.tlsf,0.04225412
ltl2dba_E6.tlsf,0.065916839
ltl2dba_E7.tlsf,0.127823509
ltl2dba_E8.tlsf,0.434752068
ltl2dba_E9.tlsf,0.849549503
ltl2dba_Q1.tlsf,0.028646031
ltl2dba_Q10.tlsf,28.496791953
ltl2dba_Q100.tlsf,Timeout
ltl2dba_Q2.tlsf,0.052154015
ltl2dba_Q25.tlsf,Timeout
ltl2dba_Q3.tlsf,0.064497473
ltl2dba_Q4.tlsf,0.043070869
ltl2dba_Q5.tlsf,0.09025167
ltl2dba_Q50.tlsf,Timeout
ltl2dba_Q6.tlsf,0.23300995
ltl2dba_Q7.tlsf,0.550620199
ltl2dba_Q8.tlsf,1.568082071
ltl2dba_R1.tlsf,0.057589426
ltl2dba_R10.tlsf,Timeout
ltl2dba_R11.tlsf,Timeout
ltl2dba_R12.tlsf,Timeout
ltl2dba_R14.tlsf,Timeout
ltl2dba_R16.tlsf,Timeout
ltl2dba_R2.tlsf,0.056185262
ltl2dba_R3.tlsf,0.057435485
ltl2dba_R4.tlsf,0.09607516
ltl2dba_R5.tlsf,0.236870609
ltl2dba_R6.tlsf,1.019837482
ltl2dba_R7.tlsf,4.9989073
ltl2dba_R8.tlsf,43.805471929
ltl2dba_U11.tlsf,0.040281741
ltl2dba_U110.tlsf,4.210909238
ltl2dba_U1100.tlsf,Timeout
ltl2dba_U12.tlsf,0.059084446
ltl2dba_U125.tlsf,Timeout
ltl2dba_U13.tlsf,0.040112691
ltl2dba_U14.tlsf,0.034562195
ltl2dba_U15.tlsf,0.062979341
ltl2dba_U150.tlsf,Timeout
ltl2dba_U16.tlsf,0.100329619
ltl2dba_U17.tlsf,0.154252071
ltl2dba_U18.tlsf,0.51910892
ltl2dba_U19.tlsf,1.156040652
ltl2dba_alpha1.tlsf,0.03243294
ltl2dba_alpha10.tlsf,0.085644793
ltl2dba_alpha100.tlsf,2.167636943
ltl2dba_alpha12.tlsf,0.081751577
ltl2dba_alpha14.tlsf,0.085141152
ltl2dba_alpha16.tlsf,0.13448592
ltl2dba_alpha2.tlsf,0.034777958
ltl2dba_alpha25.tlsf,0.408958405
ltl2dba_alpha3.tlsf,0.050768474
ltl2dba_alpha4.tlsf,0.059828396
ltl2dba_alpha5.tlsf,0.070232556
ltl2dba_alpha50.tlsf,0.616718897
ltl2dba_alpha6.tlsf,0.056742879
ltl2dba_alpha7.tlsf,0.07295612
ltl2dba_alpha8.tlsf,0.060008656
ltl2dba_beta1.tlsf,0.050589783
ltl2dba_beta10.tlsf,0.275636089
ltl2dba_beta100.tlsf,Timeout
ltl2dba_beta15.tlsf,1.576907356
ltl2dba_beta2.tlsf,0.036475094
ltl2dba_beta3.tlsf,0.047126044
ltl2dba_beta30.tlsf,15.082229418
ltl2dba_beta4.tlsf,0.064156584
ltl2dba_beta5.tlsf,0.095564346
ltl2dba_beta6.tlsf,0.091311182
ltl2dba_beta7.tlsf,0.141466154
ltl2dba_beta8.tlsf,0.245897973
ltl2dba_theta1.tlsf,0.040833914
ltl2dba_theta10.tlsf,0.080185638
ltl2dba_theta100.tlsf,3.547477704
ltl2dba_theta12.tlsf,0.193502788
ltl2dba_theta14.tlsf,0.146997073
ltl2dba_theta16.tlsf,0.158806129
ltl2dba_theta2.tlsf,0.084040566
ltl2dba_theta25.tlsf,0.341415958
ltl2dba_theta3.tlsf,0.06935618
ltl2dba_theta4.tlsf,0.076957163
ltl2dba_theta5.tlsf,0.105263745
ltl2dba_theta50.tlsf,0.741613748
ltl2dba_theta6.tlsf,0.056942663
ltl2dba_theta7.tlsf,0.095570652
ltl2dba_theta8.tlsf,0.071900227
ltl2dpa01.tlsf,0.051015654
ltl2dpa02.tlsf,0.064585919
ltl2dpa03.tlsf,0.064308862
ltl2dpa04.tlsf,0.037589289
ltl2dpa05.tlsf,0.051906332
ltl2dpa06.tlsf,0.052279584
ltl2dpa07.tlsf,0.033813536
ltl2dpa08.tlsf,0.036630535
ltl2dpa09.tlsf,0.034397912
ltl2dpa10.tlsf,0.04970575
ltl2dpa11.tlsf,0.045683735
ltl2dpa12.tlsf,0.085919168
ltl2dpa13.tlsf,0.055828093
ltl2dpa14.tlsf,0.056273096
ltl2dpa15.tlsf,0.030832727
ltl2dpa16.tlsf,0.035813918
ltl2dpa17.tlsf,0.048423679
ltl2dpa18.tlsf,0.042627959
ltl2dpa19.tlsf,0.070767525
ltl2dpa20.tlsf,0.043891222
ltl2dpa21.tlsf,0.055034915
ltl2dpa22.tlsf,0.086827913
ltl2dpa23.tlsf,0.041388128
ltl2dpa24.tlsf,0.040984034
mux10.tlsf,0.172202455
mux100.tlsf,Timeout
mux12.tlsf,0.471452333
mux125.tlsf,Timeout
mux132.tlsf,Timeout
mux16.tlsf,3.815453803
mux32.tlsf,Timeout
mux64.tlsf,Timeout
mux8.tlsf,0.12321766
narylatch10.tlsf,Timeout
narylatch12.tlsf,Timeout
narylatch16.tlsf,Timeout
narylatch32.tlsf,Timeout
narylatch64.tlsf,Timeout
narylatch8.tlsf,2.958084988
prioritized_arbiter1.tlsf,0.058701517
prioritized_arbiter100.tlsf,Timeout
prioritized_arbiter2.tlsf,0.081565529
prioritized_arbiter25.tlsf,4.198599032
prioritized_arbiter3.tlsf,0.119393256
prioritized_arbiter32.tlsf,8.640535255
prioritized_arbiter4.tlsf,0.155367685
prioritized_arbiter5.tlsf,0.401544745
prioritized_arbiter6.tlsf,0.30192887
prioritized_arbiter7.tlsf,0.343405613
prioritized_arbiter8.tlsf,0.286245666
prioritized_arbiter_enc10.tlsf,Timeout
prioritized_arbiter_enc12.tlsf,Timeout
prioritized_arbiter_enc16.tlsf,Timeout
prioritized_arbiter_enc32.tlsf,Timeout
prioritized_arbiter_enc64.tlsf,Timeout
prioritized_arbiter_enc8.tlsf,23.123138796
prioritized_arbiter_unreal12_1.tlsf,0.096228128
prioritized_arbiter_unreal12_10.tlsf,0.094152975
prioritized_arbiter_unreal12_11.tlsf,0.122873554
prioritized_arbiter_unreal12_12.tlsf,0.089412683
prioritized_arbiter_unreal12_13.tlsf,0.11032231
prioritized_arbiter_unreal12_14.tlsf,0.090861501
prioritized_arbiter_unreal12_15.tlsf,0.117436012
prioritized_arbiter_unreal12_16.tlsf,0.09138408
prioritized_arbiter_unreal12_2.tlsf,0.085624551
prioritized_arbiter_unreal12_3.tlsf,0.08488355
prioritized_arbiter_unreal12_4.tlsf,0.087554659
prioritized_arbiter_unreal12_5.tlsf,0.152289111
prioritized_arbiter_unreal12_6.tlsf,0.090942212
prioritized_arbiter_unreal12_7.tlsf,0.096856993
prioritized_arbiter_unreal12_8.tlsf,0.095699344
prioritized_arbiter_unreal12_9.tlsf,0.125007563
prioritized_arbiter_unreal13_1.tlsf,0.13240012
prioritized_arbiter_unreal13_10.tlsf,0.190052943
prioritized_arbiter_unreal13_11.tlsf,0.183841428
prioritized_arbiter_unreal13_12.tlsf,0.266446183
prioritized_arbiter_unreal13_13.tlsf,0.182657733
prioritized_arbiter_unreal13_14.tlsf,0.187301807
prioritized_arbiter_unreal13_15.tlsf,0.151125402
prioritized_arbiter_unreal13_16.tlsf,0.349493484
prioritized_arbiter_unreal13_2.tlsf,0.179212354
prioritized_arbiter_unreal13_3.tlsf,0.196924063
prioritized_arbiter_unreal13_4.tlsf,0.122178422
prioritized_arbiter_unreal13_5.tlsf,0.136182948
prioritized_arbiter_unreal13_6.tlsf,0.151663077
prioritized_arbiter_unreal13_7.tlsf,0.131704088
prioritized_arbiter_unreal13_8.tlsf,0.150181072
prioritized_arbiter_unreal13_9.tlsf,0.1690505
prioritized_arbiter_unreal14_1.tlsf,0.181159371
prioritized_arbiter_unreal14_10.tlsf,0.271662594
prioritized_arbiter_unreal14_11.tlsf,0.266050371
prioritized_arbiter_unreal14_12.tlsf,0.272893903
prioritized_arbiter_unreal14_13.tlsf,0.259361841
prioritized_arbiter_unreal14_14.tlsf,0.269618832
prioritized_arbiter_unreal14_15.tlsf,0.516916704
prioritized_arbiter_unreal14_16.tlsf,0.278423277
prioritized_arbiter_unreal14_2.tlsf,0.168675036
prioritized_arbiter_unreal14_3.tlsf,0.203222893
prioritized_arbiter_unreal14_4.tlsf,0.184800392
prioritized_arbiter_unreal14_5.tlsf,0.193170289
prioritized_arbiter_unreal14_6.tlsf,0.237063534
prioritized_arbiter_unreal14_7.tlsf,0.355982931
prioritized_arbiter_unreal14_8.tlsf,0.240399657
prioritized_arbiter_unreal14_9.tlsf,0.264706468
prioritized_arbiter_unreal15_16.tlsf,0.620780026
prioritized_arbiter_unreal15_2.tlsf,0.266917218
prioritized_arbiter_unreal15_32.tlsf,0.940978433
prioritized_arbiter_unreal15_4.tlsf,0.374922306
prioritized_arbiter_unreal16_16.tlsf,0.824515258
prioritized_arbiter_unreal16_2.tlsf,0.658585805
prioritized_arbiter_unreal16_32.tlsf,1.280671782
prioritized_arbiter_unreal16_4.tlsf,1.138218066
prioritized_arbiter_unreal210.tlsf,1.795290634
prioritized_arbiter_unreal2100.tlsf,0.115817258
prioritized_arbiter_unreal22.tlsf,0.068872804
prioritized_arbiter_unreal23.tlsf,0.147758765
prioritized_arbiter_unreal230.tlsf,Timeout
prioritized_arbiter_unreal24.tlsf,0.250349792
prioritized_arbiter_unreal25.tlsf,0.351209127
prioritized_arbiter_unreal26.tlsf,0.503609095
prioritized_arbiter_unreal260.tlsf,Timeout
prioritized_arbiter_unreal27.tlsf,0.933446095
prioritized_arbiter_unreal28.tlsf,1.217824406
robot_grid16_16.tlsf,0.80996715
robot_grid2_2.tlsf,1.037038928
robot_grid4_4.tlsf,49.389954484
robot_grid4_8.tlsf,Timeout
robot_grid5_1.tlsf,1.561867487
robot_grid6_1.tlsf,3.222118361
robot_grid8_8.tlsf,Timeout
round_robin_arbiter132.tlsf,Timeout
round_robin_arbiter16.tlsf,Timeout
round_robin_arbiter2.tlsf,0.125482769
round_robin_arbiter3.tlsf,0.387314494
round_robin_arbiter32.tlsf,Timeout
round_robin_arbiter4.tlsf,0.767227098
round_robin_arbiter5.tlsf,5.040386249
round_robin_arbiter6.tlsf,56.688993298
round_robin_arbiter64.tlsf,Timeout
round_robin_arbiter7.tlsf,Timeout
round_robin_arbiter_unreal12_1.tlsf,0.088952928
round_robin_arbiter_unreal12_10.tlsf,1.061869969
round_robin_arbiter_unreal12_11.tlsf,2.091541413
round_robin_arbiter_unreal12_12.tlsf,3.998163055
round_robin_arbiter_unreal12_13.tlsf,8.814076906
round_robin_arbiter_unreal12_14.tlsf,17.198626603
round_robin_arbiter_unreal12_15.tlsf,38.930314072
round_robin_arbiter_unreal12_16.tlsf,Timeout
round_robin_arbiter_unreal12_2.tlsf,0.152690598
round_robin_arbiter_unreal12_3.tlsf,0.135308301
round_robin_arbiter_unreal12_4.tlsf,0.113576615
round_robin_arbiter_unreal12_5.tlsf,0.164902506
round_robin_arbiter_unreal12_6.tlsf,0.217325307
round_robin_arbiter_unreal12_7.tlsf,0.218130458
round_robin_arbiter_unreal12_8.tlsf,0.409331153
round_robin_arbiter_unreal12_9.tlsf,0.921661842
round_robin_arbiter_unreal13_1.tlsf,0.350050108
round_robin_arbiter_unreal13_10.tlsf,Timeout
round_robin_arbiter_unreal13_11.tlsf,Timeout
round_robin_arbiter_unreal13_12.tlsf,Timeout
round_robin_arbiter_unreal13_13.tlsf,Timeout
round_robin_arbiter_unreal13_14.tlsf,Timeout
round_robin_arbiter_unreal13_15.tlsf,Timeout
round_robin_arbiter_unreal13_16.tlsf,Timeout
round_robin_arbiter_unreal13_2.tlsf,0.313063286
round_robin_arbiter_unreal13_20.tlsf,Timeout
round_robin_arbiter_unreal13_22.tlsf,Timeout
round_robin_arbiter_unreal13_3.tlsf,0.549579699
round_robin_arbiter_unreal13_4.tlsf,0.889960693
round_robin_arbiter_unreal13_5.tlsf,2.606766665
round_robin_arbiter_unreal13_50.tlsf,Timeout
round_robin_arbiter_unreal13_6.tlsf,13.290045149
round_robin_arbiter_unreal13_7.tlsf,Timeout
round_robin_arbiter_unreal13_8.tlsf,Timeout
round_robin_arbiter_unreal13_9.tlsf,Timeout
round_robin_arbiter_unreal14_1.tlsf,1.197642623
round_robin_arbiter_unreal14_10.tlsf,Timeout
round_robin_arbiter_unreal14_11.tlsf,Timeout
round_robin_arbiter_unreal14_12.tlsf,Timeout
round_robin_arbiter_unreal14_13.tlsf,Timeout
round_robin_arbiter_unreal14_14.tlsf,Timeout
round_robin_arbiter_unreal14_15.tlsf,Timeout
round_robin_arbiter_unreal14_16.tlsf,Timeout
round_robin_arbiter_unreal14_2.tlsf,1.198667354
round_robin_arbiter_unreal14_3.tlsf,1.994645857
round_robin_arbiter_unreal14_4.tlsf,16.776607607
round_robin_arbiter_unreal14_5.tlsf,Timeout
round_robin_arbiter_unreal14_6.tlsf,Timeout
round_robin_arbiter_unreal14_7.tlsf,Timeout
round_robin_arbiter_unreal14_8.tlsf,Timeout
round_robin_arbiter_unreal14_9.tlsf,Timeout
round_robin_arbiter_unreal22.tlsf,0.127702335
round_robin_arbiter_unreal23.tlsf,0.878994046
round_robin_arbiter_unreal24.tlsf,12.929022535
round_robin_arbiter_unreal25.tlsf,Timeout
round_robin_arbiter_unreal26.tlsf,Timeout
round_robin_arbiter_unreal27.tlsf,Timeout
round_robin_arbiter_unreal28.tlsf,Timeout
shift10.tlsf,0.094175122
shift100.tlsf,Timeout
shift12.tlsf,0.373070959
shift125.tlsf,Timeout
shift132.tlsf,Timeout
shift16.tlsf,4.1850759
shift32.tlsf,Timeout
shift64.tlsf,Timeout
shift8.tlsf,0.049358911
simple_arbiter10.tlsf,0.229837257
simple_arbiter12.tlsf,0.307049818
simple_arbiter18.tlsf,0.974101968
simple_arbiter2.tlsf,0.052830753
simple_arbiter25.tlsf,1.4368282
simple_arbiter3.tlsf,0.069359032
simple_arbiter32.tlsf,2.523177509
simple_arbiter4.tlsf,0.071250303
simple_arbiter5.tlsf,0.112770766
simple_arbiter6.tlsf,0.140772786
simple_arbiter7.tlsf,0.132797061
simple_arbiter8.tlsf,0.343442746
simple_arbiter9.tlsf,0.207028757
simple_arbiter_enc10.tlsf,Timeout
simple_arbiter_enc12.tlsf,Timeout
simple_arbiter_enc13.tlsf,Timeout
simple_arbiter_enc14.tlsf,Timeout
simple_arbiter_enc15.tlsf,Timeout
simple_arbiter_enc16.tlsf,Timeout
simple_arbiter_enc32.tlsf,Timeout
simple_arbiter_enc64.tlsf,Timeout
simple_arbiter_enc8.tlsf,5.334933563
simple_arbiter_unreal116_1.tlsf,7.601629373
simple_arbiter_unreal116_2.tlsf,8.010482851
simple_arbiter_unreal116_3.tlsf,8.282225683
simple_arbiter_unreal116_4.tlsf,9.030045988
simple_arbiter_unreal116_5.tlsf,9.5620977
simple_arbiter_unreal12_1.tlsf,0.048080968
simple_arbiter_unreal12_10.tlsf,0.061470293
simple_arbiter_unreal12_12.tlsf,0.056543752
simple_arbiter_unreal12_2.tlsf,0.051470764
simple_arbiter_unreal12_3.tlsf,0.05733616
simple_arbiter_unreal12_4.tlsf,0.057359076
simple_arbiter_unreal12_5.tlsf,0.049487454
simple_arbiter_unreal12_6.tlsf,0.069894919
simple_arbiter_unreal12_7.tlsf,0.054236636
simple_arbiter_unreal12_8.tlsf,0.062583237
simple_arbiter_unreal12_9.tlsf,0.07574845
simple_arbiter_unreal13_1.tlsf,0.086139517
simple_arbiter_unreal13_11.tlsf,0.1293705
simple_arbiter_unreal13_2.tlsf,0.077177013
simple_arbiter_unreal13_3.tlsf,0.108549923
simple_arbiter_unreal13_4.tlsf,0.114456561
simple_arbiter_unreal13_5.tlsf,0.142893045
simple_arbiter_unreal13_6.tlsf,0.108925916
simple_arbiter_unreal13_7.tlsf,0.111107246
simple_arbiter_unreal13_8.tlsf,0.113844885
simple_arbiter_unreal13_9.tlsf,0.131699525
simple_arbiter_unreal14_1.tlsf,0.195292074
simple_arbiter_unreal14_10.tlsf,0.211105473
simple_arbiter_unreal14_12.tlsf,0.193186003
simple_arbiter_unreal14_2.tlsf,0.178541317
simple_arbiter_unreal14_3.tlsf,0.16439606
simple_arbiter_unreal14_4.tlsf,0.234878243
simple_arbiter_unreal14_5.tlsf,0.245817513
simple_arbiter_unreal14_6.tlsf,0.165502466
simple_arbiter_unreal14_7.tlsf,0.152754539
simple_arbiter_unreal14_8.tlsf,0.192082219
simple_arbiter_unreal14_9.tlsf,0.231964532
simple_arbiter_unreal15_1.tlsf,0.210779131
simple_arbiter_unreal15_10.tlsf,0.341499044
simple_arbiter_unreal15_2.tlsf,0.23859204
simple_arbiter_unreal15_3.tlsf,0.227602169
simple_arbiter_unreal15_4.tlsf,0.242034621
simple_arbiter_unreal15_5.tlsf,0.267910428
simple_arbiter_unreal15_6.tlsf,0.297981356
simple_arbiter_unreal15_7.tlsf,0.336331808
simple_arbiter_unreal15_8.tlsf,0.289674102
simple_arbiter_unreal15_9.tlsf,0.281190095
simple_arbiter_unreal16_1.tlsf,0.311935578
simple_arbiter_unreal16_2.tlsf,0.401046044
simple_arbiter_unreal16_3.tlsf,0.48802806
simple_arbiter_unreal16_4.tlsf,0.417294023
simple_arbiter_unreal16_5.tlsf,0.597640264
simple_arbiter_unreal18_8.tlsf,1.221564255
simple_arbiter_unreal210.tlsf,1.548107228
simple_arbiter_unreal2100.tlsf,0.127701328
simple_arbiter_unreal22.tlsf,0.075365903
simple_arbiter_unreal225.tlsf,48.516258987
simple_arbiter_unreal2250.tlsf,1.188012248
simple_arbiter_unreal23.tlsf,0.075668429
simple_arbiter_unreal24.tlsf,0.275085585
simple_arbiter_unreal25.tlsf,0.18699873
simple_arbiter_unreal250.tlsf,Timeout
simple_arbiter_unreal26.tlsf,0.501752806
simple_arbiter_unreal27.tlsf,0.728498474
simple_arbiter_unreal28.tlsf,0.68443516
test2_f2774e0b.tlsf,0.26432275
test3_efe2feaf.tlsf,0.18901832
test4_4b82b1f4.tlsf,0.155930326
test5_6cbc6174.tlsf,0.068140122
test6_0f5381e9.tlsf,0.082735535
test7_2c5b09da.tlsf,0.122077772
test8_88f351a6.tlsf,0.081098109
test9_dd3a27e1.tlsf,0.109246348
test_f3987563.tlsf,0.05056247
tmp_13cfc6f2.tlsf,1.408856799
