Spec,Size,Remove,Is Real.,Total,
specs/amba.spectra, 6, 36, true, 107.471, 
specs/amba.spectra, 6, 37, true, 117.916, 
specs/amba.spectra, 6, 38, true, 112.296, 
specs/amba.spectra, 6, 39, true, 134.606, 
specs/amba.spectra, 6, 40, true, 86.461, 
specs/amba.spectra, 6, 41, true, 8.212, 
specs/amba.spectra, 6, 42, true, 12.521, 
specs/amba.spectra, 6, 43, true, 96.055, 
specs/amba.spectra, 6, 44, true, 97.739, 
specs/amba.spectra, 6, 45, true, 57.140, 
specs/amba.spectra, 6, 46, true, 70.039, 
specs/amba.spectra, 6, 47, true, 53.448, 
specs/amba.spectra, 6, 48, true, 90.361, 
specs/amba.spectra, 6, 49, true, 96.673, 
specs/amba.spectra, 6, 50, true, 114.094, 
specs/amba.spectra, 6, 51, true, 109.904, 
specs/amba.spectra, 6, 52, true, 107.166, 
specs/amba.spectra, 6, 53, true, 115.096, 
specs/amba.spectra, 6, 54, true, 114.767, 
specs/amba.spectra, 6, 55, true, 98.421, 
specs/amba.spectra, 6, 56, true, 128.404, 
specs/amba.spectra, 6, 62, true, 123.226, 
specs/amba.spectra, 6, 63, true, 84.630, 
specs/amba.spectra, 6, 69, true, 122.174, 
specs/amba.spectra, 6, 70, true, 106.478, 
specs/amba.spectra, 6, 71, true, 106.722, 
specs/amba.spectra, 6, 72, true, 144.546, 
specs/amba.spectra, 6, 73, true, 122.413, 
specs/amba.spectra, 6, 74, false, 87.172, 
specs/amba.spectra, 6, 75, false, 65.358, 
specs/amba.spectra, 7, -1, true, 165.655, 
specs/amba.spectra, 7, 0, true, 220.510, 
specs/amba.spectra, 7, 1, true, 180.208, 
specs/amba.spectra, 7, 2, true, 154.219, 
specs/amba.spectra, 7, 3, true, 159.822, 
specs/amba.spectra, 7, 4, true, 172.643, 
specs/amba.spectra, 7, 5, true, 167.199, 
specs/amba.spectra, 7, 6, true, 175.778, 
specs/amba.spectra, 7, 7, true, 174.429, 
specs/amba.spectra, 7, 8, true, 163.822, 
specs/amba.spectra, 7, 9, true, 162.587, 
specs/amba.spectra, 7, 10, true, 163.613, 
specs/amba.spectra, 7, 11, true, 130.916, 
specs/amba.spectra, 7, 12, true, 108.611, 
specs/amba.spectra, 7, 13, true, 29.188, 
specs/amba.spectra, 7, 14, true, 84.357, 
specs/amba.spectra, 7, 15, true, 129.726, 
specs/amba.spectra, 7, 16, true, 194.660, 
specs/amba.spectra, 7, 17, true, 175.124, 
specs/amba.spectra, 7, 18, true, 151.984, 
specs/amba.spectra, 7, 19, true, 152.061, 
specs/amba.spectra, 7, 20, true, 175.500, 
specs/amba.spectra, 7, 21, true, 136.898, 
specs/amba.spectra, 7, 22, true, 34.662, 
specs/amba.spectra, 7, 23, true, 30.534, 
specs/amba.spectra, 7, 24, true, 32.483, 
specs/amba.spectra, 7, 25, true, 148.035, 
specs/amba.spectra, 7, 26, true, 137.302, 
specs/amba.spectra, 7, 27, true, 137.651, 
specs/amba.spectra, 7, 28, true, 167.834, 
specs/amba.spectra, 7, 29, true, 132.401, 
specs/amba.spectra, 7, 30, true, 114.445, 
specs/amba.spectra, 7, 31, true, 141.124, 
specs/amba.spectra, 7, 32, true, 156.007, 
specs/amba.spectra, 7, 33, true, 140.012, 
specs/amba.spectra, 7, 34, true, 154.490, 
specs/amba.spectra, 7, 35, true, 133.198, 
specs/amba.spectra, 7, 36, true, 198.514, 
specs/amba.spectra, 7, 37, true, 144.085, 
specs/amba.spectra, 7, 38, true, 164.509, 
specs/amba.spectra, 7, 39, true, 149.668, 
specs/amba.spectra, 7, 40, true, 132.856, 
specs/amba.spectra, 7, 41, true, 5.063, 
specs/amba.spectra, 7, 42, true, 17.175, 
specs/amba.spectra, 7, 43, true, 102.633, 
specs/amba.spectra, 7, 44, true, 101.723, 
specs/amba.spectra, 7, 45, true, 67.212, 
specs/amba.spectra, 7, 46, true, 115.240, 
specs/amba.spectra, 7, 47, true, 87.708, 
specs/amba.spectra, 7, 48, true, 111.191, 
specs/amba.spectra, 7, 49, true, 127.553, 
specs/amba.spectra, 7, 50, true, 185.266, 
specs/amba.spectra, 7, 51, true, 164.346, 
specs/amba.spectra, 7, 52, true, 190.128, 
specs/amba.spectra, 7, 53, true, 191.200, 
specs/amba.spectra, 7, 54, true, 150.114, 
specs/amba.spectra, 7, 55, true, 165.962, 
specs/amba.spectra, 7, 56, true, 166.364, 
specs/amba.spectra, 7, 63, true, 138.893, 
specs/amba.spectra, 7, 64, true, 143.891, 
specs/amba.spectra, 7, 71, true, 127.750, 
specs/amba.spectra, 7, 72, true, 150.501, 
specs/amba.spectra, 7, 73, true, 157.541, 
specs/amba.spectra, 7, 74, true, 171.697, 
specs/amba.spectra, 7, 75, true, 125.421, 
specs/amba.spectra, 7, 76, false, 103.996, 
specs/amba.spectra, 7, 77, false, 128.459, 
specs/amba.spectra, 8, -1, true, 229.939, 
specs/amba.spectra, 8, 0, true, 219.630, 
specs/amba.spectra, 8, 1, true, 228.774, 
specs/amba.spectra, 8, 2, true, 163.884, 
specs/amba.spectra, 8, 3, true, 175.014, 
specs/amba.spectra, 8, 4, true, 186.742, 
specs/amba.spectra, 8, 5, true, 178.297, 
specs/amba.spectra, 8, 6, true, 160.815, 
specs/amba.spectra, 8, 7, true, 202.780, 
specs/amba.spectra, 8, 8, true, 181.665, 
specs/amba.spectra, 8, 9, true, 198.522, 
specs/amba.spectra, 8, 10, true, 164.912, 
specs/amba.spectra, 8, 11, true, 195.000, 
specs/amba.spectra, 8, 12, true, 130.444, 
specs/amba.spectra, 8, 13, true, 45.779, 
specs/amba.spectra, 8, 14, true, 106.465, 
specs/amba.spectra, 8, 15, true, 112.840, 
specs/amba.spectra, 8, 16, true, 251.177, 
specs/amba.spectra, 8, 17, true, 158.305, 
specs/amba.spectra, 8, 18, true, 148.507, 
specs/amba.spectra, 8, 19, true, 195.777, 
specs/amba.spectra, 8, 20, true, 227.021, 
specs/amba.spectra, 8, 21, true, 234.536, 
